"site","station","transect","session","date","trap_type","culex","aedes","wyeomyia"
"NAN",400,400,"NAN 32","10/8/2004","co2",0,5,0
"NAN",600,400,"NAN 32","10/8/2004","co2",0,27,0
"NAN",800,400,"NAN 32","10/8/2004","co2",0,33,0
"NAN",900,400,"NAN 32","10/8/2004","co2",0,2,0
"NAN",100,600,"NAN 32","10/8/2004","co2",0,2,4
"NAN",200,600,"NAN 32","10/8/2004","co2",0,3,1
"NAN",300,600,"NAN 32","10/8/2004","co2",0,21,0
"NAN",500,600,"NAN 32","10/8/2004","co2",0,0,0
"NAN",900,600,"NAN 32","10/8/2004","co2",0,2,0
"NAN",100,800,"NAN 32","10/8/2004","co2",0,20,0
"NAN",300,800,"NAN 32","10/8/2004","co2",0,39,0
"NAN",400,800,"NAN 32","10/8/2004","co2",0,29,7
"NAN",500,800,"NAN 32","10/8/2004","co2",0,52,2
"NAN",900,800,"NAN 32","10/8/2004","co2",0,12,0
"NAN",100,0,"NAN 33","11/2/2004","co2",0,0,5
"NAN",300,0,"NAN 33","11/2/2004","co2",0,4,4
"NAN",500,0,"NAN 33","11/2/2004","co2",0,1,5
"NAN",700,0,"NAN 33","11/2/2004","co2",0,2,0
"NAN",200,200,"NAN 33","11/2/2004","co2",0,0,0
"NAN",300,200,"NAN 33","11/2/2004","co2",0,0,0
"NAN",400,200,"NAN 33","11/2/2004","co2",1,8,2
"NAN",600,200,"NAN 33","11/2/2004","co2",0,0,0
"NAN",700,200,"NAN 33","11/2/2004","co2",0,11,0
"NAN",100,400,"NAN 33","11/2/2004","co2",0,15,0
"NAN",300,400,"NAN 33","11/2/2004","co2",0,5,0
"NAN",600,400,"NAN 33","11/2/2004","co2",0,4,0
"NAN",700,400,"NAN 33","11/2/2004","co2",2,33,0
"NAN",800,400,"NAN 33","11/2/2004","co2",0,69,0
"NAN",100,600,"NAN 33","11/2/2004","co2",0,4,2
"NAN",200,600,"NAN 33","11/2/2004","co2",1,2,1
"NAN",400,600,"NAN 33","11/2/2004","co2",0,20,0
"NAN",700,600,"NAN 33","11/2/2004","co2",0,1,0
"NAN",800,600,"NAN 33","11/2/2004","co2",2,0,0
"NAN",100,800,"NAN 33","11/2/2004","co2",1,2,0
"NAN",400,800,"NAN 33","11/2/2004","co2",1,44,0
"NAN",600,800,"NAN 33","11/2/2004","co2",0,35,0
"NAN",700,800,"NAN 33","11/2/2004","co2",0,29,0
"NAN",800,800,"NAN 33","11/2/2004","co2",0,23,0
"NAN",100,0,"NAN 33","11/3/2004","co2",0,0,0
"NAN",200,0,"NAN 33","11/3/2004","co2",0,5,5
"NAN",300,0,"NAN 33","11/3/2004","co2",0,2,4
"NAN",500,0,"NAN 33","11/3/2004","co2",0,2,8
"NAN",700,0,"NAN 33","11/3/2004","co2",2,0,1
"NAN",200,200,"NAN 33","11/3/2004","co2",1,1,0
"NAN",300,200,"NAN 33","11/3/2004","co2",0,0,0
"NAN",400,200,"NAN 33","11/3/2004","co2",0,9,0
"NAN",600,200,"NAN 33","11/3/2004","co2",0,0,0
"NAN",700,200,"NAN 33","11/3/2004","co2",2,5,0
"NAN",100,400,"NAN 33","11/3/2004","co2",1,4,0
"NAN",300,400,"NAN 33","11/3/2004","co2",1,0,0
"NAN",600,400,"NAN 33","11/3/2004","co2",0,51,0
"NAN",700,400,"NAN 33","11/3/2004","co2",1,0,0
"NAN",800,400,"NAN 33","11/3/2004","co2",0,81,0
"NAN",100,600,"NAN 33","11/3/2004","co2",0,1,13
"NAN",200,600,"NAN 33","11/3/2004","co2",0,2,2
"NAN",400,600,"NAN 33","11/3/2004","co2",0,21,0
"NAN",700,600,"NAN 33","11/3/2004","co2",0,0,0
"NAN",800,600,"NAN 33","11/3/2004","co2",1,0,0
"NAN",100,800,"NAN 33","11/3/2004","co2",2,13,0
"NAN",400,800,"NAN 33","11/3/2004","co2",0,64,0
"NAN",600,800,"NAN 33","11/3/2004","co2",0,37,0
"NAN",700,800,"NAN 33","11/3/2004","co2",1,20,0
"NAN",800,800,"NAN 33","11/3/2004","co2",1,74,0
"NAN",100,0,"NAN 33","11/4/2004","co2",0,2,3
"NAN",200,0,"NAN 33","11/4/2004","co2",0,3,0
"NAN",300,0,"NAN 33","11/4/2004","co2",0,6,6
"NAN",500,0,"NAN 33","11/4/2004","co2",0,0,4
"NAN",700,0,"NAN 33","11/4/2004","co2",0,0,2
"NAN",200,200,"NAN 33","11/4/2004","co2",1,0,0
"NAN",300,200,"NAN 33","11/4/2004","co2",0,0,0
"NAN",400,200,"NAN 33","11/4/2004","co2",0,9,0
"NAN",600,200,"NAN 33","11/4/2004","co2",0,0,0
"NAN",700,200,"NAN 33","11/4/2004","co2",0,7,0
"NAN",100,400,"NAN 33","11/4/2004","co2",0,9,0
"NAN",300,400,"NAN 33","11/4/2004","co2",0,0,0
"NAN",600,400,"NAN 33","11/4/2004","co2",0,33,1
"NAN",700,400,"NAN 33","11/4/2004","co2",0,17,0
"NAN",800,400,"NAN 33","11/4/2004","co2",0,32,0
"NAN",100,600,"NAN 33","11/4/2004","co2",0,3,1
"NAN",200,600,"NAN 33","11/4/2004","co2",0,8,0
"NAN",400,600,"NAN 33","11/4/2004","co2",0,6,0
"NAN",700,600,"NAN 33","11/4/2004","co2",0,0,0
"NAN",800,600,"NAN 33","11/4/2004","co2",1,0,1
"NAN",100,800,"NAN 33","11/4/2004","co2",0,27,0
"NAN",400,800,"NAN 33","11/4/2004","co2",0,73,0
"NAN",600,800,"NAN 33","11/4/2004","co2",0,11,0
"NAN",700,800,"NAN 33","11/4/2004","co2",0,5,0
"NAN",800,800,"NAN 33","11/4/2004","co2",2,32,0
"NAN",100,0,"NAN 33","11/5/2004","co2",0,1,10
"NAN",200,0,"NAN 33","11/5/2004","co2",0,1,3
"NAN",300,0,"NAN 33","11/5/2004","co2",0,26,7
"NAN",500,0,"NAN 33","11/5/2004","co2",0,0,3
"NAN",700,0,"NAN 33","11/5/2004","co2",0,0,0
"NAN",200,200,"NAN 33","11/5/2004","co2",2,5,3
"NAN",300,200,"NAN 33","11/5/2004","co2",0,7,7
"NAN",400,200,"NAN 33","11/5/2004","co2",0,8,12
"NAN",600,200,"NAN 33","11/5/2004","co2",0,6,0
"NAN",700,200,"NAN 33","11/5/2004","co2",0,7,0
"NAN",100,400,"NAN 33","11/5/2004","co2",0,12,2
"NAN",300,400,"NAN 33","11/5/2004","co2",0,4,0
"NAN",600,400,"NAN 33","11/5/2004","co2",0,33,0
"NAN",700,400,"NAN 33","11/5/2004","co2",0,40,0
"NAN",800,400,"NAN 33","11/5/2004","co2",0,36,0
"NAN",100,600,"NAN 33","11/5/2004","co2",0,8,9
"NAN",200,600,"NAN 33","11/5/2004","co2",2,4,1
"MAL",400,600,"NAN 33","11/5/2004","co2",0,21,3
"MAL",700,600,"NAN 33","11/5/2004","co2",0,4,0
"NAN",800,600,"NAN 33","11/5/2004","co2",1,6,0
"NAN",100,800,"NAN 33","11/5/2004","co2",0,17,10
"NAN",400,800,"NAN 33","11/5/2004","co2",0,9,10
"NAN",600,800,"NAN 33","11/5/2004","co2",0,25,0
"NAN",700,800,"NAN 33","11/5/2004","co2",1,25,0
"NAN",800,800,"NAN 33","11/5/2004","co2",0,33,0
"NAN",200,0,"NAN 34","11/30/2004","co2",0,3,0
"NAN",300,0,"NAN 34","11/30/2004","co2",0,7,6
"NAN",400,0,"NAN 34","11/30/2004","co2",0,1,1
"NAN",500,0,"NAN 34","11/30/2004","co2",0,0,0
"NAN",800,0,"NAN 34","11/30/2004","co2",1,6,0
"NAN",100,200,"NAN 34","11/30/2004","co2",0,0,2
"NAN",200,200,"NAN 34","11/30/2004","co2",0,5,2
"NAN",600,200,"NAN 34","11/30/2004","co2",0,21,0
"NAN",800,200,"NAN 34","11/30/2004","co2",0,24,0
"NAN",900,200,"NAN 34","11/30/2004","co2",0,11,0
"NAN",200,400,"NAN 34","11/30/2004","co2",0,9,0
"NAN",400,400,"NAN 34","11/30/2004","co2",0,5,0
"NAN",500,400,"NAN 34","11/30/2004","co2",0,1,0
"NAN",600,400,"NAN 34","11/30/2004","co2",0,74,0
"NAN",700,400,"NAN 34","11/30/2004","co2",0,120,0
"NAN",100,600,"NAN 34","11/30/2004","co2",0,6,2
"NAN",200,600,"NAN 34","11/30/2004","co2",0,0,0
"NAN",300,600,"NAN 34","11/30/2004","co2",0,18,0
"NAN",400,600,"NAN 34","11/30/2004","co2",5,10,3
"NAN",500,600,"NAN 34","11/30/2004","co2",0,0,0
"NAN",200,800,"NAN 34","11/30/2004","co2",0,18,0
"NAN",700,800,"NAN 34","11/30/2004","co2",0,1,0
"NAN",800,800,"NAN 34","11/30/2004","co2",0,75,0
"NAN",900,800,"NAN 34","11/30/2004","co2",0,3,0
"NAN",200,0,"NAN 34","12/1/2004","co2",0,9,4
"NAN",300,0,"NAN 34","12/1/2004","co2",0,9,8
"NAN",400,0,"NAN 34","12/1/2004","co2",0,0,1
"NAN",500,0,"NAN 34","12/1/2004","co2",0,6,0
"NAN",800,0,"NAN 34","12/1/2004","co2",0,3,1
"NAN",200,200,"NAN 34","12/1/2004","co2",0,0,0
"NAN",300,200,"NAN 34","12/1/2004","co2",0,3,0
"NAN",600,200,"NAN 34","12/1/2004","co2",0,0,0
"NAN",800,200,"NAN 34","12/1/2004","co2",0,60,0
"NAN",900,200,"NAN 34","12/1/2004","co2",0,16,0
"NAN",200,400,"NAN 34","12/1/2004","co2",0,16,5
"NAN",400,400,"NAN 34","12/1/2004","co2",1,2,0
"NAN",500,400,"NAN 34","12/1/2004","co2",0,9,0
"NAN",600,400,"NAN 34","12/1/2004","co2",1,127,0
"NAN",700,400,"NAN 34","12/1/2004","co2",0,150,1
"NAN",100,600,"NAN 34","12/1/2004","co2",0,12,6
"NAN",200,600,"NAN 34","12/1/2004","co2",0,15,0
"NAN",400,600,"NAN 34","12/1/2004","co2",0,16,0
"NAN",500,600,"NAN 34","12/1/2004","co2",0,0,0
"NAN",200,800,"NAN 34","12/1/2004","co2",0,9,0
"NAN",700,800,"NAN 34","12/1/2004","co2",0,42,0
"NAN",800,800,"NAN 34","12/1/2004","co2",0,58,1
"NAN",900,800,"NAN 34","12/1/2004","co2",1,14,0
"NAN",200,0,"NAN 34","12/2/2004","co2",0,4,2
"NAN",300,0,"NAN 34","12/2/2004","co2",0,6,2
"NAN",400,0,"NAN 34","12/2/2004","co2",0,0,0
"NAN",500,0,"NAN 34","12/2/2004","co2",0,4,0
"NAN",800,0,"NAN 34","12/2/2004","co2",0,0,0
"NAN",100,200,"NAN 34","12/2/2004","co2",0,0,0
"NAN",200,200,"NAN 34","12/2/2004","co2",0,0,0
"NAN",600,200,"NAN 34","12/2/2004","co2",1,2,0
"NAN",800,200,"NAN 34","12/2/2004","co2",0,70,1
"NAN",900,200,"NAN 34","12/2/2004","co2",0,0,0
"NAN",200,400,"NAN 34","12/2/2004","co2",0,2,0
"NAN",400,400,"NAN 34","12/2/2004","co2",0,12,0
"NAN",500,400,"NAN 34","12/2/2004","co2",0,0,0
"NAN",600,400,"NAN 34","12/2/2004","co2",0,83,0
"NAN",700,400,"NAN 34","12/2/2004","co2",0,78,0
"NAN",100,600,"NAN 34","12/2/2004","co2",0,7,3
"NAN",200,600,"NAN 34","12/2/2004","co2",0,2,0
"NAN",300,600,"NAN 34","12/2/2004","co2",0,35,0
"NAN",400,600,"NAN 34","12/2/2004","co2",0,25,0
"NAN",500,600,"NAN 34","12/2/2004","co2",0,5,0
"NAN",200,800,"NAN 34","12/2/2004","co2",0,7,1
"NAN",500,800,"NAN 34","12/2/2004","co2",0,250,0
"NAN",700,800,"NAN 34","12/2/2004","co2",0,7,0
"NAN",800,800,"NAN 34","12/2/2004","co2",0,25,1
"NAN",200,0,"NAN 34","12/3/2004","co2",1,4,0
"NAN",300,0,"NAN 34","12/3/2004","co2",0,6,4
"NAN",400,0,"NAN 34","12/3/2004","co2",1,1,0
"NAN",500,0,"NAN 34","12/3/2004","co2",0,1,0
"NAN",800,0,"NAN 34","12/3/2004","co2",0,3,0
"NAN",100,200,"NAN 34","12/3/2004","co2",0,1,0
"NAN",200,200,"NAN 34","12/3/2004","co2",1,1,0
"NAN",600,200,"NAN 34","12/3/2004","co2",1,8,0
"NAN",800,200,"NAN 34","12/3/2004","co2",0,26,1
"NAN",900,200,"NAN 34","12/3/2004","co2",0,50,0
"NAN",200,400,"NAN 34","12/3/2004","co2",0,1,0
"NAN",400,400,"NAN 34","12/3/2004","co2",0,3,0
"NAN",500,400,"NAN 34","12/3/2004","co2",0,2,0
"NAN",600,400,"NAN 34","12/3/2004","co2",0,42,0
"NAN",700,400,"NAN 34","12/3/2004","co2",0,42,0
"NAN",100,600,"NAN 34","12/3/2004","co2",0,8,3
"NAN",200,600,"NAN 34","12/3/2004","co2",0,2,0
"NAN",300,600,"NAN 34","12/3/2004","co2",0,28,0
"NAN",400,600,"NAN 34","12/3/2004","co2",0,50,0
"NAN",500,600,"NAN 34","12/3/2004","co2",0,20,0
"NAN",200,800,"NAN 34","12/3/2004","co2",0,11,0
"NAN",500,800,"NAN 34","12/3/2004","co2",1,256,1
"NAN",700,800,"NAN 34","12/3/2004","co2",0,9,0
"NAN",800,800,"NAN 34","12/3/2004","co2",0,204,0
"NAN",900,800,"NAN 34","12/3/2004","co2",0,7,0
"PUU",100,0,"PUU 01","5/1/2002","co2",1,0,0
"PUU",100,200,"PUU 01","5/1/2002","co2",0,0,0
"PUU",800,200,"PUU 01","5/1/2002","co2",1,0,0
"PUU",900,200,"PUU 01","5/1/2002","co2",0,0,0
"PUU",300,400,"PUU 01","5/1/2002","co2",0,0,0
"PUU",600,400,"PUU 01","5/1/2002","co2",1,0,0
"PUU",700,400,"PUU 01","5/1/2002","co2",0,0,0
"PUU",900,400,"PUU 01","5/1/2002","co2",1,0,0
"PUU",300,600,"PUU 01","5/1/2002","co2",0,0,0
"PUU",700,600,"PUU 01","5/1/2002","co2",0,0,0
"PUU",800,600,"PUU 01","5/1/2002","co2",0,0,0
"PUU",900,600,"PUU 01","5/1/2002","co2",0,0,0
"PUU",500,800,"PUU 01","5/1/2002","co2",0,0,0
"PUU",700,800,"PUU 01","5/1/2002","co2",1,0,0
"PUU",100,0,"PUU 01","5/2/2002","co2",0,0,0
"PUU",500,0,"PUU 01","5/2/2002","co2",0,0,0
"PUU",600,0,"PUU 01","5/2/2002","co2",0,0,0
"PUU",100,200,"PUU 01","5/2/2002","co2",0,0,0
"PUU",800,200,"PUU 01","5/2/2002","co2",0,0,0
"PUU",900,200,"PUU 01","5/2/2002","co2",1,0,0
"PUU",300,400,"PUU 01","5/2/2002","co2",0,0,0
"PUU",600,400,"PUU 01","5/2/2002","co2",1,0,0
"PUU",700,400,"PUU 01","5/2/2002","co2",0,0,0
"PUU",900,400,"PUU 01","5/2/2002","co2",1,0,0
"PUU",100,0,"PUU 01","5/3/2002","co2",0,0,0
"PUU",500,0,"PUU 01","5/3/2002","co2",0,0,0
"PUU",600,0,"PUU 01","5/3/2002","co2",0,0,0
"PUU",100,200,"PUU 01","5/3/2002","co2",0,0,0
"PUU",800,200,"PUU 01","5/3/2002","co2",0,0,0
"PUU",300,400,"PUU 01","5/3/2002","co2",0,0,0
"PUU",600,400,"PUU 01","5/3/2002","co2",0,0,0
"PUU",700,400,"PUU 01","5/3/2002","co2",0,0,0
"PUU",900,400,"PUU 01","5/3/2002","co2",0,0,0
"PUU",300,600,"PUU 01","5/3/2002","co2",0,0,0
"PUU",700,600,"PUU 01","5/3/2002","co2",0,0,0
"PUU",800,600,"PUU 01","5/3/2002","co2",0,0,0
"PUU",900,600,"PUU 01","5/3/2002","co2",0,0,0
"PUU",500,800,"PUU 01","5/3/2002","co2",0,0,0
"PUU",600,800,"PUU 01","5/3/2002","co2",0,0,0
"PUU",700,800,"PUU 01","5/3/2002","co2",0,0,0
"PUU",900,800,"PUU 01","5/3/2002","co2",0,0,0
"PUU",300,400,"PUU 01","5/7/2002","co2",1,0,0
"PUU",600,400,"PUU 01","5/7/2002","co2",1,0,0
"PUU",700,400,"PUU 01","5/7/2002","co2",0,0,0
"PUU",900,400,"PUU 01","5/7/2002","co2",2,0,0
"PUU",300,600,"PUU 01","5/7/2002","co2",0,0,0
"PUU",700,600,"PUU 01","5/7/2002","co2",0,0,0
"PUU",800,600,"PUU 01","5/7/2002","co2",0,0,0
"PUU",900,600,"PUU 01","5/7/2002","co2",0,0,0
"PUU",500,800,"PUU 01","5/7/2002","co2",0,0,0
"PUU",600,800,"PUU 01","5/7/2002","co2",0,0,0
"PUU",700,800,"PUU 01","5/7/2002","co2",0,0,0
"PUU",900,800,"PUU 01","5/7/2002","co2",0,0,0
"PUU",300,400,"PUU 01","5/8/2002","co2",0,0,0
"PUU",600,400,"PUU 01","5/8/2002","co2",0,0,0
"PUU",700,400,"PUU 01","5/8/2002","co2",0,0,0
"PUU",900,400,"PUU 01","5/8/2002","co2",0,0,0
"PUU",300,600,"PUU 01","5/8/2002","co2",0,0,0
"PUU",700,600,"PUU 01","5/8/2002","co2",0,0,0
"PUU",800,600,"PUU 01","5/8/2002","co2",0,0,0
"PUU",900,600,"PUU 01","5/8/2002","co2",0,0,0
"PUU",500,800,"PUU 01","5/8/2002","co2",0,0,0
"PUU",600,800,"PUU 01","5/8/2002","co2",0,0,0
"PUU",700,800,"PUU 01","5/8/2002","co2",0,0,0
"PUU",900,800,"PUU 01","5/8/2002","co2",0,0,0
"PUU",100,0,"PUU 02","6/18/2002","co2",0,0,0
"PUU",200,0,"PUU 02","6/18/2002","co2",0,0,0
"PUU",300,0,"PUU 02","6/18/2002","co2",0,0,0
"PUU",700,0,"PUU 02","6/18/2002","co2",0,0,0
"PUU",900,0,"PUU 02","6/18/2002","co2",0,0,0
"PUU",900,200,"PUU 02","6/18/2002","co2",2,0,0
"PUU",100,400,"PUU 02","6/18/2002","co2",0,0,0
"PUU",700,400,"PUU 02","6/18/2002","co2",2,0,0
"PUU",900,400,"PUU 02","6/18/2002","co2",4,0,0
"PUU",200,600,"PUU 02","6/18/2002","co2",1,0,0
"PUU",300,600,"PUU 02","6/18/2002","co2",0,0,0
"PUU",500,600,"PUU 02","6/18/2002","co2",1,0,0
"PUU",800,600,"PUU 02","6/18/2002","co2",1,0,0
"PUU",900,600,"PUU 02","6/18/2002","co2",1,0,0
"PUU",100,800,"PUU 02","6/18/2002","co2",0,0,0
"PUU",200,800,"PUU 02","6/18/2002","co2",0,0,0
"PUU",500,800,"PUU 02","6/18/2002","co2",1,0,0
"PUU",600,800,"PUU 02","6/18/2002","co2",0,0,0
"PUU",900,800,"PUU 02","6/18/2002","co2",0,0,0
"PUU",100,0,"PUU 02","6/19/2002","co2",0,0,0
"PUU",200,0,"PUU 02","6/19/2002","co2",0,0,0
"PUU",700,0,"PUU 02","6/19/2002","co2",0,0,0
"PUU",100,200,"PUU 02","6/19/2002","co2",0,0,0
"PUU",900,200,"PUU 02","6/19/2002","co2",1,0,0
"PUU",100,400,"PUU 02","6/19/2002","co2",0,0,0
"PUU",700,400,"PUU 02","6/19/2002","co2",4,0,0
"PUU",900,400,"PUU 02","6/19/2002","co2",2,0,0
"PUU",200,600,"PUU 02","6/19/2002","co2",1,0,0
"PUU",300,600,"PUU 02","6/19/2002","co2",0,0,0
"PUU",800,600,"PUU 02","6/19/2002","co2",1,0,0
"PUU",900,600,"PUU 02","6/19/2002","co2",0,0,0
"PUU",100,800,"PUU 02","6/19/2002","co2",0,0,0
"PUU",500,800,"PUU 02","6/19/2002","co2",1,0,0
"PUU",600,800,"PUU 02","6/19/2002","co2",0,0,0
"PUU",900,800,"PUU 02","6/19/2002","co2",1,0,0
"PUU",100,0,"PUU 02","6/20/2002","co2",0,0,0
"PUU",300,0,"PUU 02","6/20/2002","co2",0,0,0
"PUU",100,200,"PUU 02","6/20/2002","co2",1,0,0
"PUU",400,200,"PUU 02","6/20/2002","co2",0,0,0
"PUU",700,200,"PUU 02","6/20/2002","co2",0,0,0
"PUU",900,200,"PUU 02","6/20/2002","co2",0,0,0
"PUU",100,400,"PUU 02","6/20/2002","co2",0,0,0
"PUU",400,400,"PUU 02","6/20/2002","co2",0,0,0
"PUU",700,400,"PUU 02","6/20/2002","co2",1,0,0
"PUU",900,400,"PUU 02","6/20/2002","co2",0,0,0
"PUU",100,800,"PUU 02","6/20/2002","co2",0,0,0
"PUU",500,800,"PUU 02","6/20/2002","co2",0,0,0
"PUU",600,800,"PUU 02","6/20/2002","co2",0,0,0
"PUU",100,0,"PUU 02","6/21/2002","co2",0,0,0
"PUU",200,0,"PUU 02","6/21/2002","co2",1,0,0
"PUU",700,0,"PUU 02","6/21/2002","co2",1,0,0
"PUU",900,0,"PUU 02","6/21/2002","co2",3,0,0
"PUU",100,200,"PUU 02","6/21/2002","co2",3,0,0
"PUU",300,200,"PUU 02","6/21/2002","co2",1,0,0
"PUU",700,200,"PUU 02","6/21/2002","co2",1,0,0
"PUU",900,200,"PUU 02","6/21/2002","co2",0,0,0
"PUU",100,400,"PUU 02","6/21/2002","co2",2,0,0
"PUU",700,400,"PUU 02","6/21/2002","co2",2,0,0
"PUU",900,400,"PUU 02","6/21/2002","co2",2,0,0
"PUU",200,600,"PUU 02","6/21/2002","co2",0,0,0
"PUU",300,600,"PUU 02","6/21/2002","co2",0,0,0
"PUU",500,600,"PUU 02","6/21/2002","co2",0,0,0
"PUU",800,600,"PUU 02","6/21/2002","co2",2,0,0
"PUU",900,600,"PUU 02","6/21/2002","co2",1,0,0
"PUU",100,800,"PUU 02","6/21/2002","co2",0,0,0
"PUU",200,800,"PUU 02","6/21/2002","co2",0,0,0
"PUU",500,800,"PUU 02","6/21/2002","co2",0,0,0
"PUU",600,800,"PUU 02","6/21/2002","co2",0,0,0
"PUU",900,800,"PUU 02","6/21/2002","co2",0,0,0
"PUU",200,0,"PUU 03","7/25/2002","co2",0,0,0
"PUU",300,0,"PUU 03","7/25/2002","co2",0,0,0
"PUU",500,0,"PUU 03","7/25/2002","co2",0,0,0
"PUU",600,0,"PUU 03","7/25/2002","co2",0,0,0
"PUU",900,0,"PUU 03","7/25/2002","co2",0,0,0
"PUU",100,200,"PUU 03","7/25/2002","co2",1,0,0
"PUU",300,200,"PUU 03","7/25/2002","co2",0,0,0
"PUU",500,200,"PUU 03","7/25/2002","co2",0,0,0
"PUU",700,200,"PUU 03","7/25/2002","co2",1,0,0
"PUU",900,200,"PUU 03","7/25/2002","co2",0,0,0
"PUU",100,400,"PUU 03","7/25/2002","co2",0,0,0
"PUU",200,400,"PUU 03","7/25/2002","co2",1,0,0
"PUU",300,400,"PUU 03","7/25/2002","co2",0,0,0
"PUU",400,400,"PUU 03","7/25/2002","co2",0,0,0
"PUU",900,400,"PUU 03","7/25/2002","co2",0,0,0
"PUU",200,600,"PUU 03","7/25/2002","co2",0,0,0
"PUU",300,600,"PUU 03","7/25/2002","co2",0,0,0
"PUU",400,600,"PUU 03","7/25/2002","co2",0,0,0
"PUU",500,600,"PUU 03","7/25/2002","co2",0,0,0
"PUU",600,600,"PUU 03","7/25/2002","co2",0,0,0
"PUU",100,800,"PUU 03","7/25/2002","co2",0,0,0
"PUU",200,800,"PUU 03","7/25/2002","co2",0,0,0
"PUU",600,800,"PUU 03","7/25/2002","co2",0,0,0
"PUU",700,800,"PUU 03","7/25/2002","co2",0,0,0
"PUU",900,800,"PUU 03","7/25/2002","co2",0,0,0
"PUU",200,0,"PUU 03","7/26/2002","co2",0,0,0
"PUU",300,0,"PUU 03","7/26/2002","co2",0,0,0
"PUU",500,0,"PUU 03","7/26/2002","co2",1,0,0
"PUU",600,0,"PUU 03","7/26/2002","co2",0,0,0
"PUU",900,0,"PUU 03","7/26/2002","co2",0,0,0
"PUU",100,200,"PUU 03","7/26/2002","co2",0,0,0
"PUU",300,200,"PUU 03","7/26/2002","co2",0,0,0
"PUU",500,200,"PUU 03","7/26/2002","co2",0,0,0
"PUU",700,200,"PUU 03","7/26/2002","co2",0,0,0
"PUU",900,200,"PUU 03","7/26/2002","co2",0,0,0
"PUU",900,400,"PUU 03","7/26/2002","co2",1,0,0
"PUU",200,600,"PUU 03","7/26/2002","co2",0,0,0
"PUU",300,600,"PUU 03","7/26/2002","co2",1,0,0
"PUU",400,600,"PUU 03","7/26/2002","co2",1,0,0
"PUU",500,600,"PUU 03","7/26/2002","co2",0,0,0
"PUU",600,600,"PUU 03","7/26/2002","co2",0,0,0
"PUU",100,800,"PUU 03","7/26/2002","co2",0,0,0
"PUU",200,800,"PUU 03","7/26/2002","co2",0,0,0
"PUU",600,800,"PUU 03","7/26/2002","co2",0,0,0
"PUU",700,800,"PUU 03","7/26/2002","co2",0,0,0
"PUU",900,800,"PUU 03","7/26/2002","co2",1,0,0
"PUU",200,0,"PUU 03","7/27/2002","co2",0,0,0
"PUU",300,0,"PUU 03","7/27/2002","co2",0,0,0
"PUU",500,0,"PUU 03","7/27/2002","co2",0,0,0
"PUU",600,0,"PUU 03","7/27/2002","co2",0,0,0
"PUU",900,0,"PUU 03","7/27/2002","co2",0,0,0
"PUU",100,200,"PUU 03","7/27/2002","co2",0,0,0
"PUU",300,200,"PUU 03","7/27/2002","co2",0,0,0
"PUU",500,200,"PUU 03","7/27/2002","co2",0,0,0
"PUU",700,200,"PUU 03","7/27/2002","co2",1,0,0
"PUU",900,200,"PUU 03","7/27/2002","co2",0,0,0
"PUU",100,400,"PUU 03","7/27/2002","co2",0,0,0
"PUU",200,400,"PUU 03","7/27/2002","co2",0,0,0
"PUU",300,400,"PUU 03","7/27/2002","co2",0,0,0
"PUU",400,400,"PUU 03","7/27/2002","co2",0,0,0
"PUU",900,400,"PUU 03","7/27/2002","co2",0,0,0
"PUU",200,600,"PUU 03","7/27/2002","co2",0,0,0
"PUU",300,600,"PUU 03","7/27/2002","co2",0,0,0
"PUU",400,600,"PUU 03","7/27/2002","co2",0,0,0
"PUU",500,600,"PUU 03","7/27/2002","co2",1,0,0
"PUU",600,600,"PUU 03","7/27/2002","co2",0,0,0
"PUU",100,800,"PUU 03","7/27/2002","co2",1,0,0
"PUU",200,800,"PUU 03","7/27/2002","co2",0,0,0
"PUU",600,800,"PUU 03","7/27/2002","co2",0,0,0
"PUU",900,800,"PUU 03","7/27/2002","co2",0,0,0
"PUU",200,0,"PUU 03","7/28/2002","co2",0,0,0
"PUU",300,0,"PUU 03","7/28/2002","co2",0,0,0
"PUU",500,0,"PUU 03","7/28/2002","co2",0,0,0
"PUU",600,0,"PUU 03","7/28/2002","co2",0,0,0
"PUU",900,0,"PUU 03","7/28/2002","co2",0,0,0
"PUU",100,200,"PUU 03","7/28/2002","co2",0,0,0
"PUU",300,200,"PUU 03","7/28/2002","co2",0,0,0
"PUU",500,200,"PUU 03","7/28/2002","co2",0,0,0
"PUU",700,200,"PUU 03","7/28/2002","co2",0,0,0
"PUU",900,200,"PUU 03","7/28/2002","co2",0,0,0
"PUU",100,400,"PUU 03","7/28/2002","co2",0,0,0
"PUU",200,400,"PUU 03","7/28/2002","co2",0,0,0
"PUU",300,400,"PUU 03","7/28/2002","co2",0,0,0
"PUU",400,400,"PUU 03","7/28/2002","co2",0,0,0
"PUU",900,400,"PUU 03","7/28/2002","co2",0,0,0
"PUU",200,600,"PUU 03","7/28/2002","co2",1,0,0
"PUU",300,600,"PUU 03","7/28/2002","co2",0,0,0
"PUU",400,600,"PUU 03","7/28/2002","co2",0,0,0
"PUU",500,600,"PUU 03","7/28/2002","co2",0,0,0
"PUU",600,600,"PUU 03","7/28/2002","co2",0,0,0
"PUU",100,800,"PUU 03","7/28/2002","co2",0,0,0
"PUU",200,800,"PUU 03","7/28/2002","co2",0,0,0
"PUU",600,800,"PUU 03","7/28/2002","co2",0,0,0
