site,location,trap_type,transect,station,year,month,season,rainfall_season,x_long,y_lat,count,Cxpa,elevation,distance,precip,preciplag1,preciplag2,preciplag3,tmean,tmeanlag1,tmeanlag2,tmeanlag3,tmax,tmaxlag1,tmaxlag2,tmaxlag3,tmin,tminlag1,tminlag2,tminlag3
BRY,s12,gravid,200,300,2003,3,spring,wet,-154.9320062,19.44856707,0,0,298.52,519.83,58,146,79,244,20.09,18.8,19.49,19.76,24.79,22.92,24.41,23.9,15.38,14.67,14.57,15.61
BRY,s14,gravid,200,500,2003,3,spring,wet,-154.9320946,19.45039987,0,0,301.2,399.15,58,147,79,247,20.07,18.78,19.48,19.74,24.77,22.91,24.4,23.89,15.36,14.65,14.55,15.59
BRY,s17,gravid,200,800,2003,3,spring,wet,-154.9321261,19.45309281,0,0,293.88,279.93,57,148,79,250,20.11,18.82,19.51,19.78,24.8,22.94,24.43,23.91,15.41,14.7,14.59,15.64
BRY,s18,gravid,200,900,2003,3,spring,wet,-154.9321566,19.45403056,0,0,291,175.68,57,148,79,250,20.11,18.82,19.51,19.78,24.8,22.94,24.43,23.91,15.41,14.7,14.59,15.64
BRY,s19,gravid,400,100,2003,3,spring,wet,-154.9301096,19.44682578,0,0,293.57,701.84,58,145,78,240,20.15,18.85,19.54,19.82,24.84,22.96,24.45,23.95,15.45,14.74,14.63,15.69
BRY,s20,gravid,400,200,2003,3,spring,wet,-154.9301249,19.44772565,0,0,299.07,714.58,58,146,78,243,20.11,18.82,19.52,19.78,24.81,22.94,24.43,23.92,15.41,14.7,14.6,15.64
BRY,s22,gravid,400,400,2003,3,spring,wet,-154.9301372,19.44952551,0,0,292.15,627.04,58,146,78,243,20.11,18.82,19.52,19.78,24.81,22.94,24.43,23.92,15.41,14.7,14.6,15.64
BRY,s23,gravid,400,500,2003,3,spring,wet,-154.9301332,19.45042979,0,0,293.16,540.33,57,147,79,247,20.12,18.84,19.53,19.79,24.82,22.95,24.44,23.92,15.42,14.72,14.61,15.66
BRY,s26,gravid,400,800,2003,3,spring,wet,-154.9301651,19.45312529,0,0,288.45,241.29,57,148,79,250,20.14,18.86,19.55,19.81,24.83,22.96,24.45,23.93,15.45,14.75,14.64,15.68
BRY,s28,gravid,600,100,2003,3,spring,wet,-154.9282531,19.44685457,0,0,281.32,642.94,58,145,78,239,20.24,18.94,19.63,19.9,24.91,23.03,24.51,24.01,15.56,14.85,14.74,15.79
BRY,s32,gravid,600,500,2003,3,spring,wet,-154.9282382,19.45043189,0,0,279.56,531,57,148,79,246,20.21,18.92,19.61,19.87,24.88,23.01,24.5,23.98,15.53,14.82,14.71,15.76
BRY,s33,gravid,600,600,2003,3,spring,wet,-154.9282589,19.4513514,0,0,279.72,429.04,57,148,79,246,20.21,18.92,19.61,19.87,24.88,23.01,24.5,23.98,15.53,14.82,14.71,15.76
BRY,s34,gravid,600,700,2003,3,spring,wet,-154.9282784,19.45222004,0,0,279.66,332.72,57,149,79,249,20.2,18.92,19.61,19.87,24.87,23.01,24.5,23.98,15.52,14.82,14.71,15.75
BRY,s36,gravid,600,900,2003,3,spring,wet,-154.9282527,19.45407213,0,0,278,127.02,57,149,79,249,20.2,18.92,19.61,19.87,24.87,23.01,24.5,23.98,15.52,14.82,14.71,15.75
BRY,s39,gravid,800,300,2003,3,spring,wet,-154.9263322,19.4486997,0,0,275.39,639.85,57,146,78,242,20.25,18.96,19.65,19.92,24.91,23.04,24.53,24.02,15.58,14.87,14.76,15.81
BRY,s40,gravid,800,400,2003,3,spring,wet,-154.9263517,19.44956863,0,0,273.04,596.38,57,146,78,242,20.25,18.96,19.65,19.92,24.91,23.04,24.53,24.02,15.58,14.87,14.76,15.81
BRY,s43,gravid,800,700,2003,3,spring,wet,-154.9263267,19.45226789,0,0,273.86,318.04,56,149,79,249,20.23,18.94,19.63,19.89,24.89,23.03,24.52,24,15.56,14.85,14.74,15.78
BRY,s44,gravid,800,800,2003,3,spring,wet,-154.9263703,19.45316688,0,0,275.08,218.46,56,149,79,249,20.23,18.94,19.63,19.89,24.89,23.03,24.52,24,15.56,14.85,14.74,15.78
BRY,s45,gravid,800,900,2003,3,spring,wet,-154.9264148,19.45408263,0,0,274.59,117.03,56,149,79,249,20.23,18.94,19.63,19.9,24.89,23.03,24.52,24,15.56,14.85,14.74,15.79
BRY,s3,gravid,0,300,2003,4,spring,wet,-154.933968,19.44857326,0,0,309.54,321.22,217,58,146,79,19.77,20.01,18.73,19.42,23.35,24.73,22.87,24.35,16.18,15.29,14.58,14.48
BRY,s4,gravid,0,400,2003,4,spring,wet,-154.9339791,19.44951145,0,0,309.46,303.99,217,58,146,79,19.77,20.01,18.73,19.42,23.35,24.73,22.87,24.36,16.18,15.29,14.58,14.48
BRY,s5,gravid,0,500,2003,4,spring,wet,-154.9339901,19.45043386,0,0,309.16,225.5,219,58,147,79,19.77,20.02,18.74,19.43,23.35,24.74,22.88,24.36,16.19,15.3,14.59,14.49
BRY,s7,gravid,0,700,2003,4,spring,wet,-154.9340494,19.45223084,0,0,305.79,157.81,220,58,148,79,19.8,20.05,18.77,19.46,23.37,24.76,22.9,24.39,16.23,15.34,14.63,14.53
BRY,s8,gravid,0,800,2003,4,spring,wet,-154.9340261,19.45311022,0,0,302.37,152.23,220,58,148,79,19.8,20.05,18.77,19.46,23.37,24.76,22.9,24.39,16.23,15.34,14.63,14.53
BRY,s10,gravid,200,100,2003,4,spring,wet,-154.9320614,19.44679597,0,0,303.58,515.83,214,58,145,78,19.83,20.07,18.78,19.47,23.41,24.78,22.91,24.39,16.25,15.36,14.64,14.54
BRY,s12,gravid,200,300,2003,4,spring,wet,-154.9320062,19.44856707,0,0,298.52,519.83,216,58,146,79,19.84,20.09,18.8,19.49,23.41,24.79,22.92,24.41,16.27,15.38,14.67,14.57
BRY,s16,gravid,200,700,2003,4,spring,wet,-154.9320967,19.45218842,0,0,299.2,363.31,219,57,148,79,19.86,20.11,18.82,19.51,23.41,24.8,22.94,24.43,16.3,15.41,14.7,14.59
BRY,s17,gravid,200,800,2003,4,spring,wet,-154.9321261,19.45309281,0,0,293.88,279.93,219,57,148,79,19.86,20.11,18.82,19.51,23.41,24.8,22.94,24.43,16.3,15.41,14.7,14.59
BRY,s18,gravid,200,900,2003,4,spring,wet,-154.9321566,19.45403056,0,0,291,175.68,219,57,148,79,19.86,20.11,18.82,19.51,23.41,24.8,22.94,24.43,16.3,15.41,14.7,14.59
BRY,s20,gravid,400,200,2003,4,spring,wet,-154.9301249,19.44772565,0,0,299.07,714.58,215,58,146,78,19.87,20.11,18.82,19.52,23.44,24.81,22.94,24.43,16.3,15.41,14.7,14.6
BRY,s24,gravid,400,600,2003,4,spring,wet,-154.9301438,19.45132542,0,0,292.91,440.97,216,57,147,79,19.88,20.12,18.84,19.53,23.43,24.82,22.95,24.44,16.32,15.42,14.72,14.61
BRY,s25,gravid,400,700,2003,4,spring,wet,-154.9301545,19.45222718,0,0,291.05,340.93,218,57,148,79,19.89,20.14,18.86,19.55,23.44,24.83,22.96,24.45,16.34,15.45,14.75,14.64
BRY,s26,gravid,400,800,2003,4,spring,wet,-154.9301651,19.45312529,0,0,288.45,241.29,218,57,148,79,19.89,20.14,18.86,19.55,23.44,24.83,22.96,24.45,16.34,15.45,14.75,14.64
BRY,s27,gravid,400,900,2003,4,spring,wet,-154.9301762,19.45406069,0,0,286.42,137.52,218,57,148,79,19.89,20.14,18.86,19.55,23.44,24.83,22.96,24.45,16.34,15.45,14.75,14.64
BRY,s29,gravid,600,200,2003,4,spring,wet,-154.9282121,19.44775372,0,0,289.57,701.61,214,57,146,78,19.92,20.16,18.87,19.56,23.47,24.85,22.98,24.46,16.36,15.47,14.76,14.65
BRY,s30,gravid,600,300,2003,4,spring,wet,-154.9281699,19.44868017,0,0,286.94,725.11,214,57,146,78,19.92,20.16,18.87,19.56,23.47,24.85,22.98,24.46,16.36,15.47,14.76,14.65
BRY,s31,gravid,600,400,2003,4,spring,wet,-154.9282039,19.44955224,0,0,280.37,628.48,214,57,146,78,19.92,20.16,18.87,19.56,23.47,24.85,22.98,24.47,16.36,15.47,14.76,14.65
BRY,s33,gravid,600,600,2003,4,spring,wet,-154.9282589,19.4513514,0,0,279.72,429.04,215,57,148,79,19.96,20.21,18.92,19.61,23.5,24.88,23.01,24.5,16.42,15.53,14.82,14.71
BRY,s34,gravid,600,700,2003,4,spring,wet,-154.9282784,19.45222004,0,0,279.66,332.72,217,57,149,79,19.95,20.2,18.92,19.61,23.48,24.87,23.01,24.5,16.42,15.52,14.82,14.71
BRY,s39,gravid,800,300,2003,4,spring,wet,-154.9263322,19.4486997,0,0,275.39,639.85,213,57,146,78,20.01,20.25,18.96,19.65,23.54,24.91,23.04,24.53,16.47,15.58,14.87,14.76
BRY,s40,gravid,800,400,2003,4,spring,wet,-154.9263517,19.44956863,0,0,273.04,596.38,213,57,146,78,20.01,20.25,18.96,19.65,23.54,24.91,23.04,24.53,16.47,15.58,14.87,14.76
BRY,s41,gravid,800,500,2003,4,spring,wet,-154.9263725,19.45049689,0,0,273.45,514.84,214,57,148,78,19.99,20.24,18.95,19.64,23.52,24.9,23.03,24.52,16.46,15.57,14.86,14.75
BRY,s42,gravid,800,600,2003,4,spring,wet,-154.92635,19.45136813,0,0,274.21,418.02,214,57,148,78,19.99,20.24,18.95,19.64,23.52,24.9,23.03,24.52,16.46,15.57,14.86,14.75
BRY,s45,gravid,800,900,2003,4,spring,wet,-154.9264148,19.45408263,0,0,274.59,117.03,216,56,149,79,19.98,20.23,18.94,19.63,23.51,24.89,23.03,24.52,16.45,15.56,14.85,14.74
BRY,s2,gravid,0,200,2003,5,spring,dry,-154.9339391,19.44771195,0,0,311.92,312.67,118,217,58,146,20.98,19.77,20.01,18.73,25.54,23.35,24.73,22.87,16.41,16.18,15.29,14.58
BRY,s5,gravid,0,500,2003,5,spring,dry,-154.9339901,19.45043386,0,0,309.16,225.5,119,219,58,147,20.97,19.77,20.02,18.74,25.53,23.35,24.74,22.88,16.41,16.19,15.3,14.59
BRY,s6,gravid,0,600,2003,5,spring,dry,-154.934019,19.45131096,0,0,308.17,173.68,119,219,58,147,20.97,19.77,20.02,18.74,25.53,23.35,24.74,22.88,16.41,16.19,15.3,14.59
BRY,s7,gravid,0,700,2003,5,spring,dry,-154.9340494,19.45223084,0,0,305.79,157.81,121,220,58,148,21,19.8,20.05,18.77,25.54,23.37,24.76,22.9,16.45,16.23,15.34,14.63
BRY,s8,gravid,0,800,2003,5,spring,dry,-154.9340261,19.45311022,0,0,302.37,152.23,121,220,58,148,21,19.8,20.05,18.77,25.54,23.37,24.76,22.9,16.45,16.23,15.34,14.63
BRY,s9,gravid,0,900,2003,5,spring,dry,-154.9340034,19.4539657,0,0,296.9,169.66,121,220,58,148,21,19.8,20.05,18.77,25.54,23.37,24.76,22.9,16.45,16.23,15.34,14.63
BRY,s10,gravid,200,100,2003,5,spring,dry,-154.9320614,19.44679597,0,0,303.58,515.83,116,214,58,145,21.03,19.83,20.07,18.78,25.59,23.41,24.78,22.91,16.47,16.25,15.36,14.64
BRY,s11,gravid,200,200,2003,5,spring,dry,-154.9320334,19.44769557,1,1,302.1,513.52,118,216,58,146,21.04,19.84,20.09,18.8,25.59,23.41,24.79,22.92,16.49,16.27,15.38,14.67
BRY,s16,gravid,200,700,2003,5,spring,dry,-154.9320967,19.45218842,0,0,299.2,363.31,121,219,57,148,21.05,19.86,20.11,18.82,25.58,23.41,24.8,22.94,16.51,16.3,15.41,14.7
BRY,s17,gravid,200,800,2003,5,spring,dry,-154.9321261,19.45309281,0,0,293.88,279.93,121,219,57,148,21.05,19.86,20.11,18.82,25.58,23.41,24.8,22.94,16.51,16.3,15.41,14.7
BRY,s18,gravid,200,900,2003,5,spring,dry,-154.9321566,19.45403056,0,0,291,175.68,121,219,57,148,21.05,19.86,20.11,18.82,25.58,23.41,24.8,22.94,16.51,16.3,15.41,14.7
BRY,s20,gravid,400,200,2003,5,spring,dry,-154.9301249,19.44772565,0,0,299.07,714.58,118,215,58,146,21.07,19.87,20.11,18.82,25.61,23.44,24.81,22.94,16.52,16.3,15.41,14.7
BRY,s21,gravid,400,300,2003,5,spring,dry,-154.930141,19.44866823,0,0,294.63,670.46,118,215,58,146,21.07,19.87,20.11,18.82,25.61,23.44,24.81,22.94,16.52,16.3,15.41,14.7
BRY,s23,gravid,400,500,2003,5,spring,dry,-154.9301332,19.45042979,0,0,293.16,540.33,120,216,57,147,21.07,19.88,20.12,18.84,25.61,23.43,24.82,22.95,16.53,16.32,15.42,14.72
BRY,s25,gravid,400,700,2003,5,spring,dry,-154.9301545,19.45222718,0,0,291.05,340.93,122,218,57,148,21.09,19.89,20.14,18.86,25.61,23.44,24.83,22.96,16.56,16.34,15.45,14.75
BRY,s27,gravid,400,900,2003,5,spring,dry,-154.9301762,19.45406069,0,0,286.42,137.52,122,218,57,148,21.09,19.89,20.14,18.86,25.61,23.44,24.83,22.96,16.56,16.34,15.45,14.75
BRY,s28,gravid,600,100,2003,5,spring,dry,-154.9282531,19.44685457,0,0,281.32,642.94,116,212,58,145,21.19,20,20.24,18.94,25.7,23.54,24.91,23.03,16.67,16.45,15.56,14.85
BRY,s31,gravid,600,400,2003,5,spring,dry,-154.9282039,19.44955224,0,0,280.37,628.48,118,214,57,146,21.11,19.92,20.16,18.87,25.64,23.47,24.85,22.98,16.58,16.36,15.47,14.76
BRY,s32,gravid,600,500,2003,5,spring,dry,-154.9282382,19.45043189,0,0,279.56,531,120,215,57,148,21.15,19.96,20.21,18.92,25.67,23.5,24.88,23.01,16.63,16.42,15.53,14.82
BRY,s33,gravid,600,600,2003,5,spring,dry,-154.9282589,19.4513514,0,0,279.72,429.04,120,215,57,148,21.16,19.96,20.21,18.92,25.67,23.5,24.88,23.01,16.64,16.42,15.53,14.82
BRY,s34,gravid,600,700,2003,5,spring,dry,-154.9282784,19.45222004,0,0,279.66,332.72,122,217,57,149,21.14,19.95,20.2,18.92,25.65,23.48,24.87,23.01,16.63,16.42,15.52,14.82
BRY,s39,gravid,800,300,2003,5,spring,dry,-154.9263322,19.4486997,0,0,275.39,639.85,119,213,57,146,21.2,20.01,20.25,18.96,25.71,23.54,24.91,23.04,16.69,16.47,15.58,14.87
BRY,s40,gravid,800,400,2003,5,spring,dry,-154.9263517,19.44956863,0,0,273.04,596.38,119,213,57,146,21.2,20.01,20.25,18.96,25.71,23.54,24.91,23.04,16.69,16.47,15.58,14.87
BRY,s41,gravid,800,500,2003,5,spring,dry,-154.9263725,19.45049689,0,0,273.45,514.84,121,214,57,148,21.18,19.99,20.24,18.95,25.69,23.52,24.9,23.03,16.67,16.46,15.57,14.86
BRY,s43,gravid,800,700,2003,5,spring,dry,-154.9263267,19.45226789,0,0,273.86,318.04,122,216,56,149,21.17,19.98,20.23,18.94,25.67,23.51,24.89,23.03,16.66,16.45,15.56,14.85
BRY,s45,gravid,800,900,2003,5,spring,dry,-154.9264148,19.45408263,0,0,274.59,117.03,122,216,56,149,21.17,19.98,20.23,18.94,25.67,23.51,24.89,23.03,16.66,16.45,15.56,14.85
BRY,s1,gravid,0,100,2003,6,summer,dry,-154.933909,19.44681241,0,0,314.62,321.5,145,116,215,59,21.91,20.96,19.76,20,26.59,25.53,23.35,24.72,17.22,16.39,16.16,15.27
BRY,s2,gravid,0,200,2003,6,summer,dry,-154.9339391,19.44771195,0,0,311.92,312.67,146,118,217,58,21.91,20.98,19.77,20.01,26.58,25.54,23.35,24.73,17.24,16.41,16.18,15.29
BRY,s5,gravid,0,500,2003,6,summer,dry,-154.9339901,19.45043386,0,0,309.16,225.5,147,119,219,58,21.91,20.97,19.77,20.02,26.57,25.53,23.35,24.74,17.25,16.41,16.19,15.3
BRY,s8,gravid,0,800,2003,6,summer,dry,-154.9340261,19.45311022,0,0,302.37,152.23,148,121,220,58,21.94,21,19.8,20.05,26.58,25.54,23.37,24.76,17.29,16.45,16.23,15.34
BRY,s9,gravid,0,900,2003,6,summer,dry,-154.9340034,19.4539657,0,0,296.9,169.66,148,121,220,58,21.94,21,19.8,20.05,26.58,25.54,23.37,24.76,17.29,16.45,16.23,15.34
BRY,s11,gravid,200,200,2003,6,summer,dry,-154.9320334,19.44769557,0,0,302.1,513.52,146,118,216,58,21.98,21.04,19.84,20.09,26.63,25.59,23.41,24.79,17.33,16.49,16.27,15.38
BRY,s12,gravid,200,300,2003,6,summer,dry,-154.9320062,19.44856707,0,0,298.52,519.83,146,118,216,58,21.98,21.04,19.84,20.09,26.63,25.59,23.41,24.79,17.33,16.49,16.27,15.38
BRY,s13,gravid,200,400,2003,6,summer,dry,-154.9320509,19.44949421,0,0,299.34,451.37,146,118,216,58,21.99,21.04,19.84,20.09,26.64,25.59,23.41,24.79,17.33,16.49,16.27,15.38
BRY,s14,gravid,200,500,2003,6,summer,dry,-154.9320946,19.45039987,0,0,301.2,399.15,147,120,218,58,21.96,21.02,19.82,20.07,26.61,25.57,23.39,24.77,17.31,16.47,16.25,15.36
BRY,s18,gravid,200,900,2003,6,summer,dry,-154.9321566,19.45403056,0,0,291,175.68,148,121,219,57,21.99,21.05,19.86,20.11,26.62,25.58,23.41,24.8,17.36,16.51,16.3,15.41
BRY,s19,gravid,400,100,2003,6,summer,dry,-154.9301096,19.44682578,0,0,293.57,701.84,145,116,213,58,22.05,21.11,19.91,20.15,26.69,25.64,23.47,24.84,17.41,16.57,16.34,15.45
BRY,s20,gravid,400,200,2003,6,summer,dry,-154.9301249,19.44772565,0,0,299.07,714.58,146,118,215,58,22.01,21.07,19.87,20.11,26.65,25.61,23.44,24.81,17.36,16.52,16.3,15.41
BRY,s21,gravid,400,300,2003,6,summer,dry,-154.930141,19.44866823,0,0,294.63,670.46,146,118,215,58,22.01,21.07,19.87,20.11,26.66,25.61,23.44,24.81,17.36,16.52,16.3,15.41
BRY,s22,gravid,400,400,2003,6,summer,dry,-154.9301372,19.44952551,0,0,292.15,627.04,146,118,215,58,22.01,21.07,19.87,20.11,26.66,25.61,23.44,24.81,17.36,16.52,16.3,15.41
BRY,s23,gravid,400,500,2003,6,summer,dry,-154.9301332,19.45042979,0,0,293.16,540.33,148,120,216,57,22.02,21.07,19.88,20.12,26.65,25.61,23.43,24.82,17.38,16.53,16.32,15.42
BRY,s29,gravid,600,200,2003,6,summer,dry,-154.9282121,19.44775372,0,0,289.57,701.61,146,118,214,57,22.06,21.11,19.92,20.16,26.69,25.64,23.47,24.85,17.43,16.58,16.36,15.47
BRY,s31,gravid,600,400,2003,6,summer,dry,-154.9282039,19.44955224,0,0,280.37,628.48,146,118,214,57,22.06,21.11,19.92,20.16,26.69,25.64,23.47,24.85,17.43,16.58,16.36,15.47
BRY,s32,gravid,600,500,2003,6,summer,dry,-154.9282382,19.45043189,0,0,279.56,531,148,120,215,57,22.09,21.15,19.96,20.21,26.7,25.67,23.5,24.88,17.48,16.63,16.42,15.53
BRY,s34,gravid,600,700,2003,6,summer,dry,-154.9282784,19.45222004,0,0,279.66,332.72,149,122,217,57,22.08,21.14,19.95,20.2,26.68,25.65,23.48,24.87,17.48,16.63,16.42,15.52
BRY,s35,gravid,600,800,2003,6,summer,dry,-154.9282655,19.4531511,0,0,279.71,229.31,149,122,217,57,22.08,21.14,19.95,20.2,26.68,25.65,23.48,24.87,17.48,16.63,16.42,15.52
BRY,s38,gravid,800,200,2003,6,summer,dry,-154.9263179,19.44776895,0,0,275.91,569.69,146,119,213,57,22.15,21.2,20.01,20.25,26.75,25.71,23.54,24.91,17.54,16.69,16.47,15.58
BRY,s39,gravid,800,300,2003,6,summer,dry,-154.9263322,19.4486997,0,0,275.39,639.85,146,119,213,57,22.15,21.2,20.01,20.25,26.75,25.71,23.54,24.91,17.54,16.69,16.47,15.58
BRY,s42,gravid,800,600,2003,6,summer,dry,-154.92635,19.45136813,0,0,274.21,418.02,148,121,214,57,22.12,21.18,19.99,20.24,26.72,25.69,23.52,24.9,17.52,16.67,16.46,15.57
BRY,s43,gravid,800,700,2003,6,summer,dry,-154.9263267,19.45226789,0,0,273.86,318.04,149,122,216,56,22.11,21.17,19.98,20.23,26.7,25.67,23.51,24.89,17.51,16.66,16.45,15.56
BRY,s45,gravid,800,900,2003,6,summer,dry,-154.9264148,19.45408263,0,0,274.59,117.03,149,122,216,56,22.11,21.17,19.98,20.23,26.7,25.67,23.51,24.89,17.51,16.66,16.45,15.56
BRY,s1,gravid,0,100,2003,7,summer,dry,-154.933909,19.44681241,0,0,314.62,321.5,248,145,116,215,22.48,21.91,20.96,19.76,26.59,26.59,25.53,23.35,18.36,17.22,16.39,16.16
BRY,s2,gravid,0,200,2003,7,summer,dry,-154.9339391,19.44771195,0,0,311.92,312.67,252,146,118,217,22.48,21.91,20.98,19.77,26.58,26.58,25.54,23.35,18.38,17.24,16.41,16.18
BRY,s3,gravid,0,300,2003,7,summer,dry,-154.933968,19.44857326,0,0,309.54,321.22,252,146,118,217,22.48,21.91,20.98,19.77,26.58,26.58,25.54,23.35,18.38,17.24,16.41,16.18
BRY,s4,gravid,0,400,2003,7,summer,dry,-154.9339791,19.44951145,0,0,309.46,303.99,252,146,118,217,22.48,21.91,20.98,19.77,26.58,26.58,25.54,23.35,18.38,17.24,16.41,16.18
BRY,s8,gravid,0,800,2003,7,summer,dry,-154.9340261,19.45311022,0,0,302.37,152.23,258,148,121,220,22.5,21.94,21,19.8,26.57,26.58,25.54,23.37,18.42,17.29,16.45,16.23
BRY,s10,gravid,200,100,2003,7,summer,dry,-154.9320614,19.44679597,0,0,303.58,515.83,248,145,116,214,22.55,21.98,21.03,19.83,26.64,26.64,25.59,23.41,18.45,17.31,16.47,16.25
BRY,s14,gravid,200,500,2003,7,summer,dry,-154.9320946,19.45039987,0,0,301.2,399.15,255,147,120,218,22.53,21.96,21.02,19.82,26.6,26.61,25.57,23.39,18.45,17.31,16.47,16.25
BRY,s15,gravid,200,600,2003,7,summer,dry,-154.9320956,19.45129325,0,0,300.98,372.34,255,147,120,218,22.53,21.96,21.02,19.82,26.6,26.61,25.57,23.39,18.45,17.31,16.47,16.25
BRY,s17,gravid,200,800,2003,7,summer,dry,-154.9321261,19.45309281,0,0,293.88,279.93,258,148,121,219,22.55,21.99,21.05,19.86,26.61,26.62,25.58,23.41,18.49,17.36,16.51,16.3
BRY,s18,gravid,200,900,2003,7,summer,dry,-154.9321566,19.45403056,0,0,291,175.68,258,148,121,219,22.55,21.99,21.05,19.86,26.61,26.62,25.58,23.41,18.49,17.36,16.51,16.3
BRY,s19,gravid,400,100,2003,7,summer,dry,-154.9301096,19.44682578,0,0,293.57,701.84,248,145,116,213,22.62,22.05,21.11,19.91,26.69,26.69,25.64,23.47,18.55,17.41,16.57,16.34
BRY,s20,gravid,400,200,2003,7,summer,dry,-154.9301249,19.44772565,0,0,299.07,714.58,251,146,118,215,22.58,22.01,21.07,19.87,26.65,26.65,25.61,23.44,18.5,17.36,16.52,16.3
BRY,s22,gravid,400,400,2003,7,summer,dry,-154.9301372,19.44952551,0,0,292.15,627.04,251,146,118,215,22.58,22.01,21.07,19.87,26.65,26.66,25.61,23.44,18.5,17.36,16.52,16.3
BRY,s24,gravid,400,600,2003,7,summer,dry,-154.9301438,19.45132542,0,0,292.91,440.97,255,148,120,216,22.58,22.02,21.07,19.88,26.64,26.65,25.61,23.43,18.52,17.38,16.53,16.32
BRY,s27,gravid,400,900,2003,7,summer,dry,-154.9301762,19.45406069,0,0,286.42,137.52,258,149,122,218,22.59,22.02,21.09,19.89,26.64,26.64,25.61,23.44,18.54,17.4,16.56,16.34
BRY,s30,gravid,600,300,2003,7,summer,dry,-154.9281699,19.44868017,0,0,286.94,725.11,251,146,118,214,22.63,22.06,21.11,19.92,26.68,26.69,25.64,23.47,18.57,17.43,16.58,16.36
BRY,s32,gravid,600,500,2003,7,summer,dry,-154.9282382,19.45043189,1,1,279.56,531,255,148,120,215,22.66,22.09,21.15,19.96,26.69,26.7,25.67,23.5,18.62,17.48,16.63,16.42
BRY,s34,gravid,600,700,2003,7,summer,dry,-154.9282784,19.45222004,0,0,279.66,332.72,258,149,122,217,22.64,22.08,21.14,19.95,26.67,26.68,25.65,23.48,18.61,17.48,16.63,16.42
BRY,s35,gravid,600,800,2003,7,summer,dry,-154.9282655,19.4531511,0,0,279.71,229.31,258,149,122,217,22.64,22.08,21.14,19.95,26.67,26.68,25.65,23.48,18.61,17.48,16.63,16.42
BRY,s36,gravid,600,900,2003,7,summer,dry,-154.9282527,19.45407213,0,0,278,127.02,258,149,122,217,22.64,22.08,21.14,19.96,26.67,26.68,25.65,23.49,18.61,17.48,16.63,16.42
BRY,s38,gravid,800,200,2003,7,summer,dry,-154.9263179,19.44776895,0,0,275.91,569.69,251,146,119,213,22.71,22.15,21.2,20.01,26.74,26.75,25.71,23.54,18.68,17.54,16.69,16.47
BRY,s39,gravid,800,300,2003,7,summer,dry,-154.9263322,19.4486997,0,0,275.39,639.85,251,146,119,213,22.71,22.15,21.2,20.01,26.74,26.75,25.71,23.54,18.68,17.54,16.69,16.47
BRY,s41,gravid,800,500,2003,7,summer,dry,-154.9263725,19.45049689,0,0,273.45,514.84,255,148,121,214,22.69,22.12,21.18,19.99,26.72,26.72,25.69,23.52,18.66,17.52,16.67,16.46
BRY,s43,gravid,800,700,2003,7,summer,dry,-154.9263267,19.45226789,0,0,273.86,318.04,259,149,122,216,22.67,22.11,21.17,19.98,26.69,26.7,25.67,23.51,18.65,17.51,16.66,16.45
BRY,s44,gravid,800,800,2003,7,summer,dry,-154.9263703,19.45316688,0,0,275.08,218.46,259,149,122,216,22.67,22.11,21.17,19.98,26.69,26.7,25.67,23.51,18.65,17.51,16.66,16.45
BRY,s1,gravid,0,100,2003,8,summer,dry,-154.933909,19.44681241,0,0,314.62,321.5,186,248,145,116,22.76,22.48,21.91,20.96,27.06,26.59,26.59,25.53,18.46,18.36,17.22,16.39
BRY,s3,gravid,0,300,2003,8,summer,dry,-154.933968,19.44857326,0,0,309.54,321.22,187,252,146,118,22.77,22.48,21.91,20.98,27.05,26.58,26.58,25.54,18.48,18.38,17.24,16.41
BRY,s5,gravid,0,500,2003,8,summer,dry,-154.9339901,19.45043386,0,0,309.16,225.5,189,255,147,119,22.77,22.48,21.91,20.97,27.04,26.57,26.57,25.53,18.49,18.39,17.25,16.41
BRY,s6,gravid,0,600,2003,8,summer,dry,-154.934019,19.45131096,0,0,308.17,173.68,189,255,147,119,22.77,22.48,21.91,20.97,27.04,26.57,26.57,25.53,18.49,18.39,17.25,16.41
BRY,s8,gravid,0,800,2003,8,summer,dry,-154.9340261,19.45311022,1,1,302.37,152.23,191,258,148,121,22.78,22.5,21.94,21,27.04,26.57,26.58,25.54,18.52,18.42,17.29,16.45
BRY,s11,gravid,200,200,2003,8,summer,dry,-154.9320334,19.44769557,0,0,302.1,513.52,187,251,146,118,22.84,22.55,21.98,21.04,27.1,26.63,26.63,25.59,18.57,18.47,17.33,16.49
BRY,s15,gravid,200,600,2003,8,summer,dry,-154.9320956,19.45129325,0,0,300.98,372.34,189,255,147,120,22.81,22.53,21.96,21.02,27.07,26.6,26.61,25.57,18.55,18.45,17.31,16.47
BRY,s16,gravid,200,700,2003,8,summer,dry,-154.9320967,19.45218842,0,0,299.2,363.31,190,258,148,121,22.84,22.55,21.99,21.05,27.08,26.61,26.62,25.58,18.59,18.49,17.35,16.51
BRY,s17,gravid,200,800,2003,8,summer,dry,-154.9321261,19.45309281,0,0,293.88,279.93,190,258,148,121,22.84,22.55,21.99,21.05,27.08,26.61,26.62,25.58,18.59,18.49,17.36,16.51
BRY,s18,gravid,200,900,2003,8,summer,dry,-154.9321566,19.45403056,0,0,291,175.68,190,258,148,121,22.84,22.55,21.99,21.05,27.08,26.61,26.62,25.58,18.59,18.49,17.36,16.51
